run_id,map_id,initial_boids,initial_predators,refuge_capacity,food_ratio,timestamp_sec,boids_alive,predators_alive
7,10,10,1,6,0.7,206.0,8,1
6,10,10,1,4,0.7,218.0,5,1
5,10,10,1,4,0.7,220.0,7,1
8,10,10,1,6,0.7,175.0,10,1
7,10,10,1,6,0.7,207.0,8,1
6,10,10,1,4,0.7,219.0,5,1
8,10,10,1,6,0.7,176.0,10,1
8,10,10,1,6,0.7,177.0,10,16,10,10,1,4,0.7,220.0,5,1

8,10,10,1,6,0.7,178.0,10,1
7,10,10,1,6,0.7,209.0,8,1
6,10,10,1,4,0.7,221.0,5,1
7,10,10,1,6,0.7,210.0,8,1
5,10,10,1,4,0.7,222.0,7,1
8,10,10,1,6,0.7,179.0,10,1
6,10,10,1,4,0.7,222.0,5,1
5,10,10,1,4,0.7,223.0,7,1
7,10,10,1,6,0.7,212.0,8,1
7,10,10,1,6,0.7,213.0,8,1
6,10,10,1,4,0.7,223.0,5,1
5,10,10,1,4,0.7,224.0,7,1
5,10,10,1,4,0.7,225.0,7,1
8,10,10,1,6,0.7,180.0,10,1
7,10,10,1,6,0.7,214.0,8,1
5,10,10,1,4,0.7,226.0,7,1
5,10,10,1,4,0.7,227.0,7,1
7,10,10,1,6,0.7,215.0,8,1

6,10,10,1,4,0.7,225.0,5,1
5,10,10,1,4,0.7,229.0,7,1
7,10,10,1,6,0.7,216.0,8,1
7,10,10,1,6,0.7,217.0,8,1

6,10,10,1,4,0.7,226.0,5,1
5,10,10,1,4,0.7,230.0,7,1
6,10,10,1,4,0.7,227.0,5,1
5,10,10,1,4,0.7,231.0,7,1
7,10,10,1,6,0.7,218.0,8,1
6,10,10,1,4,0.7,228.0,5,1

7,10,10,1,6,0.7,219.0,8,1
8,10,10,1,6,0.7,184.0,10,1
6,10,10,1,4,0.7,229.0,5,1
6,10,10,1,4,0.7,230.0,5,1
7,10,10,1,6,0.7,220.0,8,1
5,10,10,1,4,0.7,233.0,7,1
8,10,10,1,6,0.7,185.0,10,1
8,10,10,1,6,0.7,186.0,10,1
6,10,10,1,4,0.7,232.0,5,1
5,10,10,1,4,0.7,234.0,7,1
7,10,10,1,6,0.7,222.0,8,1
8,10,10,1,6,0.7,187.0,10,1
6,10,10,1,4,0.7,233.0,5,1
7,10,10,1,6,0.7,223.0,8,1
5,10,10,1,4,0.7,235.0,7,1
7,10,10,1,6,0.7,224.0,8,1

6,10,10,1,4,0.7,234.0,5,1
6,10,10,1,4,0.7,235.0,5,1
6,10,10,1,4,0.7,236.0,5,1

7,10,10,1,6,0.7,225.0,8,1
5,10,10,1,4,0.7,237.0,7,1
6,10,10,1,4,0.7,237.0,5,1
8,10,10,1,6,0.7,190.0,10,1
5,10,10,1,4,0.7,238.0,7,1
5,10,10,1,4,0.7,239.0,7,1
8,10,10,1,6,0.7,191.0,10,1
5,10,10,1,4,0.7,240.0,7,1
8,10,10,1,6,0.7,192.0,10,1
5,10,10,1,4,0.7,241.0,7,1
8,10,10,1,6,0.7,193.0,10,1
5,10,10,1,4,0.7,242.0,7,1
8,10,10,1,6,0.7,194.0,10,1
5,10,10,1,4,0.7,243.0,7,1
8,10,10,1,6,0.7,195.0,10,1
8,10,10,1,6,0.7,196.0,10,1
5,10,10,1,4,0.7,245.0,7,1
8,10,10,1,6,0.7,197.0,10,1
5,10,10,1,4,0.7,246.0,7,1
8,10,10,1,6,0.7,198.0,10,1
5,10,10,1,4,0.7,247.0,7,1
8,10,10,1,6,0.7,199.0,10,1
8,10,10,1,6,0.7,200.0,10,1
5,10,10,1,4,0.7,249.0,7,1
5,10,10,1,4,0.7,250.0,7,1
5,10,10,1,4,0.7,251.0,7,1
6,10,10,1,4,0.7,238.0,5,1
8,10,10,1,6,0.7,201.0,10,1
5,10,10,1,4,0.7,252.0,7,1
8,10,10,1,6,0.7,202.0,10,1
5,10,10,1,4,0.7,253.0,7,1
7,10,10,1,6,0.7,226.0,8,1
6,10,10,1,4,0.7,239.0,5,1
8,10,10,1,6,0.7,203.0,10,1
5,10,10,1,4,0.7,254.0,7,1
7,10,10,1,6,0.7,227.0,8,1
6,10,10,1,4,0.7,240.0,5,1
8,10,10,1,6,0.7,204.0,10,1
5,10,10,1,4,0.7,255.0,7,1
7,10,10,1,6,0.7,228.0,8,1
6,10,10,1,4,0.7,241.0,5,1
8,10,10,1,6,0.7,205.0,10,1
5,10,10,1,4,0.7,256.0,7,1
7,10,10,1,6,0.7,229.0,8,1
6,10,10,1,4,0.7,242.0,5,1
8,10,10,1,6,0.7,206.0,10,1
5,10,10,1,4,0.7,257.0,7,1
7,10,10,1,6,0.7,230.0,8,1
6,10,10,1,4,0.7,243.0,5,1
8,10,10,1,6,0.7,207.0,10,1
5,10,10,1,4,0.7,258.0,7,1
7,10,10,1,6,0.7,231.0,8,1
6,10,10,1,4,0.7,244.0,5,1
8,10,10,1,6,0.7,208.0,10,1
5,10,10,1,4,0.7,259.0,7,1
7,10,10,1,6,0.7,232.0,8,1
6,10,10,1,4,0.7,245.0,5,1
8,10,10,1,6,0.7,209.0,10,1
5,10,10,1,4,0.7,260.0,6,1
7,10,10,1,6,0.7,233.0,6,1
6,10,10,1,4,0.7,246.0,5,1
8,10,10,1,6,0.7,210.0,10,1
5,10,10,1,4,0.7,261.0,5,1
7,10,10,1,6,0.7,234.0,6,1
6,10,10,1,4,0.7,247.0,5,1
8,10,10,1,6,0.7,211.0,10,1
5,10,10,1,4,0.7,262.0,5,1
7,10,10,1,6,0.7,235.0,6,1
6,10,10,1,4,0.7,248.0,5,1
8,10,10,1,6,0.7,212.0,10,1
5,10,10,1,4,0.7,263.0,5,1
7,10,10,1,6,0.7,236.0,6,1
6,10,10,1,4,0.7,249.0,5,1
8,10,10,1,6,0.7,213.0,10,1
5,10,10,1,4,0.7,264.0,5,1
7,10,10,1,6,0.7,237.0,6,1
6,10,10,1,4,0.7,250.0,5,1
8,10,10,1,6,0.7,214.0,10,1
5,10,10,1,4,0.7,265.0,5,1
7,10,10,1,6,0.7,238.0,6,1
6,10,10,1,4,0.7,251.0,4,1
8,10,10,1,6,0.7,215.0,10,1
5,10,10,1,4,0.7,266.0,5,1
7,10,10,1,6,0.7,239.0,6,1
6,10,10,1,4,0.7,252.0,3,1
8,10,10,1,6,0.7,216.0,7,1
5,10,10,1,4,0.7,267.0,5,1
7,10,10,1,6,0.7,240.0,6,1
6,10,10,1,4,0.7,253.0,2,1
8,10,10,1,6,0.7,217.0,7,1
5,10,10,1,4,0.7,268.0,5,1
7,10,10,1,6,0.7,241.0,6,1
6,10,10,1,4,0.7,254.0,2,1
8,10,10,1,6,0.7,218.0,7,1
5,10,10,1,4,0.7,269.0,5,1
7,10,10,1,6,0.7,242.0,6,1
6,10,10,1,4,0.7,255.0,2,1
8,10,10,1,6,0.7,219.0,7,1
5,10,10,1,4,0.7,270.0,5,1
7,10,10,1,6,0.7,243.0,6,1
6,10,10,1,4,0.7,256.0,2,1
8,10,10,1,6,0.7,220.0,7,1
5,10,10,1,4,0.7,271.0,4,1
7,10,10,1,6,0.7,244.0,6,1
6,10,10,1,4,0.7,257.0,2,1
8,10,10,1,6,0.7,221.0,7,1
5,10,10,1,4,0.7,272.0,4,1
7,10,10,1,6,0.7,245.0,6,1
6,10,10,1,4,0.7,258.0,2,1
8,10,10,1,6,0.7,222.0,7,1
5,10,10,1,4,0.7,273.0,4,1
7,10,10,1,6,0.7,246.0,6,1
6,10,10,1,4,0.7,259.0,1,1
8,10,10,1,6,0.7,223.0,7,1
5,10,10,1,4,0.7,274.0,2,1
7,10,10,1,6,0.7,247.0,6,1
6,10,10,1,4,0.7,260.0,1,1
8,10,10,1,6,0.7,224.0,6,1
5,10,10,1,4,0.7,275.0,2,1
7,10,10,1,6,0.7,248.0,6,1
6,10,10,1,4,0.7,261.0,1,1
8,10,10,1,6,0.7,225.0,6,1
5,10,10,1,4,0.7,276.0,2,1
7,10,10,1,6,0.7,249.0,6,1
6,10,10,1,4,0.7,262.0,1,1
8,10,10,1,6,0.7,226.0,6,1
5,10,10,1,4,0.7,277.0,2,1
7,10,10,1,6,0.7,250.0,6,1
6,10,10,1,4,0.7,263.0,1,1
8,10,10,1,6,0.7,227.0,6,1
5,10,10,1,4,0.7,278.0,2,1
7,10,10,1,6,0.7,251.0,6,1
6,10,10,1,4,0.7,264.0,1,1
8,10,10,1,6,0.7,228.0,6,1
5,10,10,1,4,0.7,279.0,2,1
7,10,10,1,6,0.7,252.0,6,1
6,10,10,1,4,0.7,265.0,1,1
8,10,10,1,6,0.7,229.0,6,1
5,10,10,1,4,0.7,280.0,2,1
7,10,10,1,6,0.7,253.0,5,1
6,10,10,1,4,0.7,266.0,1,1
8,10,10,1,6,0.7,230.0,6,1
5,10,10,1,4,0.7,281.0,2,1
7,10,10,1,6,0.7,254.0,5,1
6,10,10,1,4,0.7,267.0,1,1
8,10,10,1,6,0.7,231.0,6,1
5,10,10,1,4,0.7,282.0,2,1
7,10,10,1,6,0.7,255.0,5,1
6,10,10,1,4,0.7,268.0,1,1
8,10,10,1,6,0.7,232.0,6,1
5,10,10,1,4,0.7,283.0,2,1
7,10,10,1,6,0.7,256.0,5,1
6,10,10,1,4,0.7,269.0,1,1
8,10,10,1,6,0.7,233.0,6,1
5,10,10,1,4,0.7,284.0,2,1
7,10,10,1,6,0.7,257.0,5,1
6,10,10,1,4,0.7,270.0,1,1
8,10,10,1,6,0.7,234.0,6,1
5,10,10,1,4,0.7,285.0,2,1
7,10,10,1,6,0.7,258.0,5,1
6,10,10,1,4,0.7,271.0,1,1
8,10,10,1,6,0.7,235.0,6,1
5,10,10,1,4,0.7,286.0,2,1
7,10,10,1,6,0.7,259.0,5,1
6,10,10,1,4,0.7,272.0,1,1
8,10,10,1,6,0.7,236.0,6,1
5,10,10,1,4,0.7,287.0,2,1
7,10,10,1,6,0.7,260.0,4,1
6,10,10,1,4,0.7,273.0,1,1
8,10,10,1,6,0.7,237.0,6,1
5,10,10,1,4,0.7,288.0,2,1
7,10,10,1,6,0.7,261.0,3,1
6,10,10,1,4,0.7,274.0,1,1
8,10,10,1,6,0.7,238.0,6,1
5,10,10,1,4,0.7,289.0,2,1
7,10,10,1,6,0.7,262.0,3,1
6,10,10,1,4,0.7,275.0,1,1
8,10,10,1,6,0.7,239.0,6,1
5,10,10,1,4,0.7,290.0,2,1
7,10,10,1,6,0.7,263.0,3,1
6,10,10,1,4,0.7,276.0,1,1
5,10,10,1,4,0.7,290.45,2,0
9,10,10,1,6,0.7,0.0,10,1
8,10,10,1,6,0.7,240.0,6,1
7,10,10,1,6,0.7,264.0,2,1
6,10,10,1,4,0.7,277.0,1,1
9,10,10,1,6,0.7,1.0,10,1
8,10,10,1,6,0.7,241.0,6,1
7,10,10,1,6,0.7,265.0,2,1
6,10,10,1,4,0.7,278.0,1,1
9,10,10,1,6,0.7,2.0,10,1
8,10,10,1,6,0.7,242.0,6,1
7,10,10,1,6,0.7,266.0,2,1
6,10,10,1,4,0.7,279.0,1,1
9,10,10,1,6,0.7,3.0,10,1
8,10,10,1,6,0.7,243.0,6,1
7,10,10,1,6,0.7,267.0,2,1
6,10,10,1,4,0.7,280.0,1,1
9,10,10,1,6,0.7,4.0,10,1
8,10,10,1,6,0.7,244.0,6,1
7,10,10,1,6,0.7,268.0,2,1
6,10,10,1,4,0.7,281.0,1,1
9,10,10,1,6,0.7,5.0,10,1
8,10,10,1,6,0.7,245.0,6,1
7,10,10,1,6,0.7,269.0,2,1
6,10,10,1,4,0.7,282.0,1,1
9,10,10,1,6,0.7,6.0,10,1
8,10,10,1,6,0.7,246.0,6,1
7,10,10,1,6,0.7,270.0,2,1
6,10,10,1,4,0.7,283.0,1,1
9,10,10,1,6,0.7,7.0,10,1
8,10,10,1,6,0.7,247.0,6,1
7,10,10,1,6,0.7,271.0,2,1
6,10,10,1,4,0.7,284.0,1,1
6,10,10,1,4,0.7,284.85,0,1
9,10,10,1,6,0.7,8.0,10,1
8,10,10,1,6,0.7,248.0,6,1
7,10,10,1,6,0.7,272.0,2,1
10,10,10,1,8,0.7,0.0,10,1
9,10,10,1,6,0.7,9.0,10,1
8,10,10,1,6,0.7,249.0,5,1
7,10,10,1,6,0.7,273.0,2,1
10,10,10,1,8,0.7,1.0,10,1
9,10,10,1,6,0.7,10.0,10,1
8,10,10,1,6,0.7,250.0,5,1
7,10,10,1,6,0.7,274.0,1,1
10,10,10,1,8,0.7,2.0,10,1
9,10,10,1,6,0.7,11.0,10,1
8,10,10,1,6,0.7,251.0,4,1
7,10,10,1,6,0.7,275.0,1,1
10,10,10,1,8,0.7,3.0,10,1
9,10,10,1,6,0.7,12.0,10,1
8,10,10,1,6,0.7,252.0,4,1
7,10,10,1,6,0.7,276.0,1,1
10,10,10,1,8,0.7,4.0,10,1
9,10,10,1,6,0.7,13.0,10,1
8,10,10,1,6,0.7,253.0,4,1
7,10,10,1,6,0.7,277.0,1,1
10,10,10,1,8,0.7,5.0,10,1
9,10,10,1,6,0.7,14.0,10,1
8,10,10,1,6,0.7,254.0,4,1
7,10,10,1,6,0.7,278.0,1,1
10,10,10,1,8,0.7,6.0,10,1
7,10,10,1,6,0.7,278.59,0,1
9,10,10,1,6,0.7,15.0,10,1
8,10,10,1,6,0.7,255.0,4,1
11,10,10,1,8,0.7,0.0,10,1
10,10,10,1,8,0.7,7.0,10,1
9,10,10,1,6,0.7,16.0,10,1
8,10,10,1,6,0.7,256.0,3,1
11,10,10,1,8,0.7,1.0,10,1
10,10,10,1,8,0.7,8.0,10,1
9,10,10,1,6,0.7,17.0,10,1
8,10,10,1,6,0.7,257.0,3,1
11,10,10,1,8,0.7,2.0,10,1
10,10,10,1,8,0.7,9.0,10,1
9,10,10,1,6,0.7,18.0,10,1
8,10,10,1,6,0.7,258.0,3,1
11,10,10,1,8,0.7,3.0,10,1
10,10,10,1,8,0.7,10.0,10,1
9,10,10,1,6,0.7,19.0,10,1
8,10,10,1,6,0.7,259.0,3,1
11,10,10,1,8,0.7,4.0,10,1
10,10,10,1,8,0.7,11.0,10,1
9,10,10,1,6,0.7,20.0,10,1
8,10,10,1,6,0.7,260.0,3,1
11,10,10,1,8,0.7,5.0,10,1
10,10,10,1,8,0.7,12.0,10,1
9,10,10,1,6,0.7,21.0,10,1
8,10,10,1,6,0.7,261.0,3,1
11,10,10,1,8,0.7,6.0,10,1
10,10,10,1,8,0.7,13.0,10,1
9,10,10,1,6,0.7,22.0,10,1
8,10,10,1,6,0.7,262.0,2,1
11,10,10,1,8,0.7,7.0,10,1
10,10,10,1,8,0.7,14.0,10,1
9,10,10,1,6,0.7,23.0,10,1
8,10,10,1,6,0.7,263.0,2,1
11,10,10,1,8,0.7,8.0,10,1
10,10,10,1,8,0.7,15.0,10,1
9,10,10,1,6,0.7,24.0,10,1
8,10,10,1,6,0.7,264.0,2,1
11,10,10,1,8,0.7,9.0,10,1
10,10,10,1,8,0.7,16.0,10,1
9,10,10,1,6,0.7,25.0,10,1
8,10,10,1,6,0.7,265.0,2,1
11,10,10,1,8,0.7,10.0,10,1
10,10,10,1,8,0.7,17.0,10,1
9,10,10,1,6,0.7,26.0,10,1
8,10,10,1,6,0.7,266.0,2,1
11,10,10,1,8,0.7,11.0,10,1
10,10,10,1,8,0.7,18.0,10,1
9,10,10,1,6,0.7,27.0,10,1
8,10,10,1,6,0.7,267.0,2,1
11,10,10,1,8,0.7,12.0,10,1
10,10,10,1,8,0.7,19.0,10,1
9,10,10,1,6,0.7,28.0,10,1
8,10,10,1,6,0.7,268.0,2,1
11,10,10,1,8,0.7,13.0,10,1
10,10,10,1,8,0.7,20.0,10,1
9,10,10,1,6,0.7,29.0,10,1
8,10,10,1,6,0.7,269.0,2,1
11,10,10,1,8,0.7,14.0,10,1
10,10,10,1,8,0.7,21.0,10,1
9,10,10,1,6,0.7,30.0,10,1
8,10,10,1,6,0.7,270.0,2,1
11,10,10,1,8,0.7,15.0,10,1
10,10,10,1,8,0.7,22.0,10,1
9,10,10,1,6,0.7,31.0,10,1
8,10,10,1,6,0.7,271.0,2,1
11,10,10,1,8,0.7,16.0,10,1
10,10,10,1,8,0.7,23.0,10,1
9,10,10,1,6,0.7,32.0,10,1
8,10,10,1,6,0.7,272.0,2,1
11,10,10,1,8,0.7,17.0,10,1
10,10,10,1,8,0.7,24.0,10,1
9,10,10,1,6,0.7,33.0,10,1
8,10,10,1,6,0.7,273.0,2,1
11,10,10,1,8,0.7,18.0,10,1
10,10,10,1,8,0.7,25.0,10,1
9,10,10,1,6,0.7,34.0,10,1
8,10,10,1,6,0.7,274.0,2,1
11,10,10,1,8,0.7,19.0,10,1
10,10,10,1,8,0.7,26.0,10,1
9,10,10,1,6,0.7,35.0,10,1
8,10,10,1,6,0.7,275.0,2,1
11,10,10,1,8,0.7,20.0,10,1
10,10,10,1,8,0.7,27.0,10,1
9,10,10,1,6,0.7,36.0,10,1
8,10,10,1,6,0.7,276.0,2,1
11,10,10,1,8,0.7,21.0,10,1
10,10,10,1,8,0.7,28.0,10,1
9,10,10,1,6,0.7,37.0,10,1
8,10,10,1,6,0.7,277.0,2,1
11,10,10,1,8,0.7,22.0,10,1
10,10,10,1,8,0.7,29.0,8,1
9,10,10,1,6,0.7,38.0,10,1
8,10,10,1,6,0.7,278.0,2,1
11,10,10,1,8,0.7,23.0,10,1
10,10,10,1,8,0.7,30.0,8,1
9,10,10,1,6,0.7,39.0,10,1
8,10,10,1,6,0.7,279.0,2,1
11,10,10,1,8,0.7,24.0,10,1
10,10,10,1,8,0.7,31.0,8,1
9,10,10,1,6,0.7,40.0,7,1
8,10,10,1,6,0.7,280.0,2,1
11,10,10,1,8,0.7,25.0,10,1
10,10,10,1,8,0.7,32.0,8,1
9,10,10,1,6,0.7,41.0,7,1
8,10,10,1,6,0.7,281.0,2,1
11,10,10,1,8,0.7,26.0,10,1
10,10,10,1,8,0.7,33.0,8,1
9,10,10,1,6,0.7,42.0,7,1
8,10,10,1,6,0.7,282.0,2,1
11,10,10,1,8,0.7,27.0,10,1
10,10,10,1,8,0.7,34.0,8,1
9,10,10,1,6,0.7,43.0,7,1
8,10,10,1,6,0.7,283.0,2,1
11,10,10,1,8,0.7,28.0,10,1
10,10,10,1,8,0.7,35.0,8,1
9,10,10,1,6,0.7,44.0,7,1
8,10,10,1,6,0.7,284.0,2,1
11,10,10,1,8,0.7,29.0,10,1
10,10,10,1,8,0.7,36.0,8,1
9,10,10,1,6,0.7,45.0,7,1
8,10,10,1,6,0.7,285.0,2,1
11,10,10,1,8,0.7,30.0,10,1
10,10,10,1,8,0.7,37.0,8,1
9,10,10,1,6,0.7,46.0,7,1
8,10,10,1,6,0.7,286.0,2,1
11,10,10,1,8,0.7,31.0,10,1
10,10,10,1,8,0.7,38.0,8,1
9,10,10,1,6,0.7,47.0,7,1
8,10,10,1,6,0.7,287.0,2,1
11,10,10,1,8,0.7,32.0,10,1
10,10,10,1,8,0.7,39.0,8,1
9,10,10,1,6,0.7,48.0,7,1
8,10,10,1,6,0.7,288.0,2,1
11,10,10,1,8,0.7,33.0,10,1
10,10,10,1,8,0.7,40.0,8,1
9,10,10,1,6,0.7,49.0,7,1
8,10,10,1,6,0.7,289.0,2,1
11,10,10,1,8,0.7,34.0,10,1
10,10,10,1,8,0.7,41.0,7,1
9,10,10,1,6,0.7,50.0,7,1
8,10,10,1,6,0.7,290.0,2,1
11,10,10,1,8,0.7,35.0,10,1
10,10,10,1,8,0.7,42.0,7,1
9,10,10,1,6,0.7,51.0,7,1
8,10,10,1,6,0.7,291.0,2,1
11,10,10,1,8,0.7,36.0,10,1
8,10,10,1,6,0.7,291.26,0,1
10,10,10,1,8,0.7,43.0,7,1
12,10,10,1,8,0.7,0.0,10,1
9,10,10,1,6,0.7,52.0,7,1
11,10,10,1,8,0.7,37.0,10,1
10,10,10,1,8,0.7,44.0,7,1
12,10,10,1,8,0.7,1.0,10,1
9,10,10,1,6,0.7,53.0,7,1
11,10,10,1,8,0.7,38.0,10,1
10,10,10,1,8,0.7,45.0,7,1
12,10,10,1,8,0.7,2.0,10,1
9,10,10,1,6,0.7,54.0,7,1
11,10,10,1,8,0.7,39.0,10,1
10,10,10,1,8,0.7,46.0,7,1
12,10,10,1,8,0.7,3.0,10,1
9,10,10,1,6,0.7,55.0,7,1
11,10,10,1,8,0.7,40.0,9,1
10,10,10,1,8,0.7,47.0,7,1
12,10,10,1,8,0.7,4.0,10,1
9,10,10,1,6,0.7,56.0,7,1
11,10,10,1,8,0.7,41.0,8,1
10,10,10,1,8,0.7,48.0,7,1
12,10,10,1,8,0.7,5.0,10,1
9,10,10,1,6,0.7,57.0,7,1
11,10,10,1,8,0.7,42.0,7,1
10,10,10,1,8,0.7,49.0,7,1
12,10,10,1,8,0.7,6.0,10,1
9,10,10,1,6,0.7,58.0,7,1
11,10,10,1,8,0.7,43.0,7,1
10,10,10,1,8,0.7,50.0,7,1
12,10,10,1,8,0.7,7.0,10,1
9,10,10,1,6,0.7,59.0,7,1
11,10,10,1,8,0.7,44.0,7,1
10,10,10,1,8,0.7,51.0,7,1
12,10,10,1,8,0.7,8.0,10,1
9,10,10,1,6,0.7,60.0,7,1
11,10,10,1,8,0.7,45.0,7,1
10,10,10,1,8,0.7,52.0,7,1
12,10,10,1,8,0.7,9.0,10,1
9,10,10,1,6,0.7,61.0,6,1
11,10,10,1,8,0.7,46.0,7,1
10,10,10,1,8,0.7,53.0,7,1
12,10,10,1,8,0.7,10.0,10,1
9,10,10,1,6,0.7,62.0,6,1
11,10,10,1,8,0.7,47.0,7,1
10,10,10,1,8,0.7,54.0,7,1
12,10,10,1,8,0.7,11.0,10,1
9,10,10,1,6,0.7,63.0,6,1
11,10,10,1,8,0.7,48.0,7,1
10,10,10,1,8,0.7,55.0,7,1
12,10,10,1,8,0.7,12.0,10,1
9,10,10,1,6,0.7,64.0,6,1
11,10,10,1,8,0.7,49.0,7,1
10,10,10,1,8,0.7,56.0,7,1
12,10,10,1,8,0.7,13.0,10,1
9,10,10,1,6,0.7,65.0,6,1
11,10,10,1,8,0.7,50.0,7,1
10,10,10,1,8,0.7,57.0,7,1
12,10,10,1,8,0.7,14.0,10,1
9,10,10,1,6,0.7,66.0,6,1
11,10,10,1,8,0.7,51.0,7,1
10,10,10,1,8,0.7,58.0,7,1
12,10,10,1,8,0.7,15.0,10,1
9,10,10,1,6,0.7,67.0,6,1
11,10,10,1,8,0.7,52.0,7,1
10,10,10,1,8,0.7,59.0,7,1
12,10,10,1,8,0.7,16.0,10,1
9,10,10,1,6,0.7,68.0,5,1
11,10,10,1,8,0.7,53.0,7,1
10,10,10,1,8,0.7,60.0,7,1
12,10,10,1,8,0.7,17.0,10,1
9,10,10,1,6,0.7,69.0,5,1
11,10,10,1,8,0.7,54.0,7,1
10,10,10,1,8,0.7,61.0,7,1
12,10,10,1,8,0.7,18.0,10,1
9,10,10,1,6,0.7,70.0,5,1
11,10,10,1,8,0.7,55.0,6,1
10,10,10,1,8,0.7,62.0,7,1
12,10,10,1,8,0.7,19.0,10,1
9,10,10,1,6,0.7,71.0,5,1
11,10,10,1,8,0.7,56.0,6,1
10,10,10,1,8,0.7,63.0,7,1
12,10,10,1,8,0.7,20.0,10,1
9,10,10,1,6,0.7,72.0,5,1
11,10,10,1,8,0.7,57.0,6,1
10,10,10,1,8,0.7,64.0,7,1
12,10,10,1,8,0.7,21.0,10,1
9,10,10,1,6,0.7,73.0,5,1
11,10,10,1,8,0.7,58.0,6,1
10,10,10,1,8,0.7,65.0,7,1
12,10,10,1,8,0.7,22.0,10,1
9,10,10,1,6,0.7,74.0,5,1
11,10,10,1,8,0.7,59.0,6,1
10,10,10,1,8,0.7,66.0,7,1
12,10,10,1,8,0.7,23.0,10,1
9,10,10,1,6,0.7,75.0,5,1
11,10,10,1,8,0.7,60.0,6,1
10,10,10,1,8,0.7,67.0,7,1
12,10,10,1,8,0.7,24.0,10,1
9,10,10,1,6,0.7,76.0,5,1
11,10,10,1,8,0.7,61.0,6,1
10,10,10,1,8,0.7,68.0,7,1
12,10,10,1,8,0.7,25.0,10,1
9,10,10,1,6,0.7,77.0,5,1
11,10,10,1,8,0.7,62.0,6,1
10,10,10,1,8,0.7,69.0,7,1
12,10,10,1,8,0.7,26.0,10,1
9,10,10,1,6,0.7,78.0,5,1
11,10,10,1,8,0.7,63.0,6,1
10,10,10,1,8,0.7,70.0,7,1
12,10,10,1,8,0.7,27.0,10,1
9,10,10,1,6,0.7,79.0,5,1
11,10,10,1,8,0.7,64.0,6,1
10,10,10,1,8,0.7,71.0,7,1
12,10,10,1,8,0.7,28.0,10,1
9,10,10,1,6,0.7,80.0,5,1
11,10,10,1,8,0.7,65.0,5,1
10,10,10,1,8,0.7,72.0,7,1
12,10,10,1,8,0.7,29.0,10,1
9,10,10,1,6,0.7,81.0,5,1
11,10,10,1,8,0.7,66.0,5,1
10,10,10,1,8,0.7,73.0,7,1
12,10,10,1,8,0.7,30.0,10,1
9,10,10,1,6,0.7,82.0,5,1
11,10,10,1,8,0.7,67.0,5,1
10,10,10,1,8,0.7,74.0,6,1
12,10,10,1,8,0.7,31.0,10,1
9,10,10,1,6,0.7,83.0,5,1
11,10,10,1,8,0.7,68.0,5,1
10,10,10,1,8,0.7,75.0,6,1
12,10,10,1,8,0.7,32.0,10,1
9,10,10,1,6,0.7,84.0,5,1
11,10,10,1,8,0.7,69.0,5,1
10,10,10,1,8,0.7,76.0,6,1
12,10,10,1,8,0.7,33.0,8,1
9,10,10,1,6,0.7,85.0,4,1
11,10,10,1,8,0.7,70.0,5,1
10,10,10,1,8,0.7,77.0,6,1
12,10,10,1,8,0.7,34.0,8,1
9,10,10,1,6,0.7,86.0,4,1
11,10,10,1,8,0.7,71.0,5,1
10,10,10,1,8,0.7,78.0,6,1
12,10,10,1,8,0.7,35.0,8,1
9,10,10,1,6,0.7,87.0,4,1
11,10,10,1,8,0.7,72.0,5,1
10,10,10,1,8,0.7,79.0,5,1
12,10,10,1,8,0.7,36.0,8,1
9,10,10,1,6,0.7,88.0,2,1
11,10,10,1,8,0.7,73.0,5,1
10,10,10,1,8,0.7,80.0,5,1
12,10,10,1,8,0.7,37.0,8,1
