run_id,map_id,initial_boids,initial_predators,refuge_capacity,food_ratio,timestamp_sec,boids_alive,predators_alive
9,10,10,1,6,0.7,89.0,2,1
11,10,10,1,8,0.7,74.0,5,1
10,10,10,1,8,0.7,81.0,5,1
12,10,10,1,8,0.7,38.0,7,1
9,10,10,1,6,0.7,90.0,2,1
11,10,10,1,8,0.7,75.0,5,1
10,10,10,1,8,0.7,82.0,4,1
12,10,10,1,8,0.7,39.0,7,1
9,10,10,1,6,0.7,91.0,2,1
11,10,10,1,8,0.7,76.0,5,1
10,10,10,1,8,0.7,83.0,4,1
12,10,10,1,8,0.7,40.0,7,1
9,10,10,1,6,0.7,92.0,2,1
11,10,10,1,8,0.7,77.0,4,1
10,10,10,1,8,0.7,84.0,4,1
12,10,10,1,8,0.7,41.0,7,1
9,10,10,1,6,0.7,93.0,2,1
11,10,10,1,8,0.7,78.0,4,1
10,10,10,1,8,0.7,85.0,4,1
12,10,10,1,8,0.7,42.0,7,1
9,10,10,1,6,0.7,94.0,2,1
11,10,10,1,8,0.7,79.0,4,1
10,10,10,1,8,0.7,86.0,4,1
12,10,10,1,8,0.7,43.0,7,1
9,10,10,1,6,0.7,95.0,2,1
11,10,10,1,8,0.7,80.0,4,1
10,10,10,1,8,0.7,87.0,4,1
12,10,10,1,8,0.7,44.0,7,1
9,10,10,1,6,0.7,96.0,2,1
11,10,10,1,8,0.7,81.0,4,1
10,10,10,1,8,0.7,88.0,4,1
12,10,10,1,8,0.7,45.0,7,1
9,10,10,1,6,0.7,97.0,2,1
11,10,10,1,8,0.7,82.0,4,1
10,10,10,1,8,0.7,89.0,4,1
12,10,10,1,8,0.7,46.0,7,1
9,10,10,1,6,0.7,98.0,2,1
11,10,10,1,8,0.7,83.0,3,1
10,10,10,1,8,0.7,90.0,4,1
12,10,10,1,8,0.7,47.0,7,1
9,10,10,1,6,0.7,99.0,2,1
11,10,10,1,8,0.7,84.0,3,1
10,10,10,1,8,0.7,91.0,3,1
12,10,10,1,8,0.7,48.0,7,1
9,10,10,1,6,0.7,100.0,2,1
11,10,10,1,8,0.7,85.0,3,1
10,10,10,1,8,0.7,92.0,3,1
12,10,10,1,8,0.7,49.0,7,1
9,10,10,1,6,0.7,101.0,2,1
11,10,10,1,8,0.7,86.0,3,1
10,10,10,1,8,0.7,93.0,3,1
12,10,10,1,8,0.7,50.0,7,1
9,10,10,1,6,0.7,102.0,1,1
11,10,10,1,8,0.7,87.0,2,1
10,10,10,1,8,0.7,94.0,3,1
12,10,10,1,8,0.7,51.0,7,1
9,10,10,1,6,0.7,103.0,1,1
11,10,10,1,8,0.7,88.0,2,1
10,10,10,1,8,0.7,95.0,3,1
12,10,10,1,8,0.7,52.0,7,1
9,10,10,1,6,0.7,104.0,1,1
11,10,10,1,8,0.7,89.0,2,1
10,10,10,1,8,0.7,96.0,3,1
12,10,10,1,8,0.7,53.0,7,1
9,10,10,1,6,0.7,105.0,1,1
11,10,10,1,8,0.7,90.0,2,1
10,10,10,1,8,0.7,97.0,2,1
12,10,10,1,8,0.7,54.0,7,1
9,10,10,1,6,0.7,106.0,1,1
11,10,10,1,8,0.7,91.0,2,1
10,10,10,1,8,0.7,98.0,2,1
12,10,10,1,8,0.7,55.0,7,1
9,10,10,1,6,0.7,107.0,1,1
11,10,10,1,8,0.7,92.0,2,1
10,10,10,1,8,0.7,99.0,2,1
12,10,10,1,8,0.7,56.0,7,1
9,10,10,1,6,0.7,108.0,1,1
11,10,10,1,8,0.7,93.0,2,1
10,10,10,1,8,0.7,100.0,2,1
12,10,10,1,8,0.7,57.0,7,1
9,10,10,1,6,0.7,109.0,1,1
11,10,10,1,8,0.7,94.0,2,1
10,10,10,1,8,0.7,101.0,2,1
12,10,10,1,8,0.7,58.0,7,1
9,10,10,1,6,0.7,110.0,1,1
11,10,10,1,8,0.7,95.0,2,1
10,10,10,1,8,0.7,102.0,2,1
12,10,10,1,8,0.7,59.0,7,1
9,10,10,1,6,0.7,111.0,1,1
11,10,10,1,8,0.7,96.0,2,1
10,10,10,1,8,0.7,103.0,2,1
12,10,10,1,8,0.7,60.0,7,1
9,10,10,1,6,0.7,112.0,1,1
11,10,10,1,8,0.7,97.0,2,1
10,10,10,1,8,0.7,104.0,2,1
12,10,10,1,8,0.7,61.0,7,1
9,10,10,1,6,0.7,113.0,1,1
9,10,10,1,6,0.7,113.13,0,1
11,10,10,1,8,0.7,98.0,2,1
10,10,10,1,8,0.7,105.0,2,1
13,10,10,1,10,0.7,0.0,10,1
12,10,10,1,8,0.7,62.0,7,1
11,10,10,1,8,0.7,99.0,2,1
10,10,10,1,8,0.7,106.0,2,1
13,10,10,1,10,0.7,1.0,10,1
12,10,10,1,8,0.7,63.0,7,1
11,10,10,1,8,0.7,100.0,2,1
10,10,10,1,8,0.7,107.0,2,1
13,10,10,1,10,0.7,2.0,10,1
12,10,10,1,8,0.7,64.0,7,1
11,10,10,1,8,0.7,101.0,1,1
10,10,10,1,8,0.7,108.0,2,1
13,10,10,1,10,0.7,3.0,10,1
12,10,10,1,8,0.7,65.0,7,1
11,10,10,1,8,0.7,102.0,1,1
10,10,10,1,8,0.7,109.0,2,1
13,10,10,1,10,0.7,4.0,10,1
12,10,10,1,8,0.7,66.0,7,1
11,10,10,1,8,0.7,103.0,1,1
10,10,10,1,8,0.7,110.0,2,1
13,10,10,1,10,0.7,5.0,10,1
12,10,10,1,8,0.7,67.0,7,1
11,10,10,1,8,0.7,104.0,1,1
10,10,10,1,8,0.7,111.0,2,1
13,10,10,1,10,0.7,6.0,10,1
12,10,10,1,8,0.7,68.0,7,1
11,10,10,1,8,0.7,105.0,1,1
10,10,10,1,8,0.7,112.0,2,1
13,10,10,1,10,0.7,7.0,10,1
12,10,10,1,8,0.7,69.0,7,1
11,10,10,1,8,0.7,106.0,1,1
10,10,10,1,8,0.7,113.0,1,1
13,10,10,1,10,0.7,8.0,10,1
10,10,10,1,8,0.7,113.27,0,1
12,10,10,1,8,0.7,70.0,7,1
11,10,10,1,8,0.7,107.0,1,1
14,10,10,1,10,0.7,0.0,10,1
13,10,10,1,10,0.7,9.0,10,1
12,10,10,1,8,0.7,71.0,7,1
11,10,10,1,8,0.7,108.0,1,1
14,10,10,1,10,0.7,1.0,10,1
13,10,10,1,10,0.7,10.0,10,1
12,10,10,1,8,0.7,72.0,7,1
11,10,10,1,8,0.7,109.0,1,1
14,10,10,1,10,0.7,2.0,10,1
13,10,10,1,10,0.7,11.0,10,1
12,10,10,1,8,0.7,73.0,7,1
11,10,10,1,8,0.7,110.0,1,1
14,10,10,1,10,0.7,3.0,10,1
13,10,10,1,10,0.7,12.0,10,1
12,10,10,1,8,0.7,74.0,7,1
11,10,10,1,8,0.7,111.0,1,1
14,10,10,1,10,0.7,4.0,10,1
13,10,10,1,10,0.7,13.0,10,1
12,10,10,1,8,0.7,75.0,7,1
11,10,10,1,8,0.7,112.0,1,1
14,10,10,1,10,0.7,5.0,10,1
13,10,10,1,10,0.7,14.0,10,1
12,10,10,1,8,0.7,76.0,7,1
11,10,10,1,8,0.7,113.0,1,1
14,10,10,1,10,0.7,6.0,10,1
13,10,10,1,10,0.7,15.0,10,1
12,10,10,1,8,0.7,77.0,7,1
11,10,10,1,8,0.7,114.0,1,1
14,10,10,1,10,0.7,7.0,10,1
13,10,10,1,10,0.7,16.0,10,1
12,10,10,1,8,0.7,78.0,7,1
11,10,10,1,8,0.7,115.0,1,1
14,10,10,1,10,0.7,8.0,10,1
13,10,10,1,10,0.7,17.0,10,1
12,10,10,1,8,0.7,79.0,7,1
11,10,10,1,8,0.7,116.0,1,1
14,10,10,1,10,0.7,9.0,10,1
13,10,10,1,10,0.7,18.0,10,1
12,10,10,1,8,0.7,80.0,7,1
11,10,10,1,8,0.7,117.0,1,1
14,10,10,1,10,0.7,10.0,10,1
13,10,10,1,10,0.7,19.0,10,1
12,10,10,1,8,0.7,81.0,7,1
11,10,10,1,8,0.7,118.0,1,1
14,10,10,1,10,0.7,11.0,10,1
13,10,10,1,10,0.7,20.0,10,1
12,10,10,1,8,0.7,82.0,7,1
11,10,10,1,8,0.7,119.0,1,1
14,10,10,1,10,0.7,12.0,10,1
13,10,10,1,10,0.7,21.0,10,1
12,10,10,1,8,0.7,83.0,7,1
11,10,10,1,8,0.7,120.0,1,1
14,10,10,1,10,0.7,13.0,10,1
13,10,10,1,10,0.7,22.0,10,1
12,10,10,1,8,0.7,84.0,7,1
11,10,10,1,8,0.7,121.0,1,1
14,10,10,1,10,0.7,14.0,10,1
13,10,10,1,10,0.7,23.0,10,1
12,10,10,1,8,0.7,85.0,7,1
11,10,10,1,8,0.7,122.0,1,1
14,10,10,1,10,0.7,15.0,10,1
13,10,10,1,10,0.7,24.0,10,1
12,10,10,1,8,0.7,86.0,7,1
11,10,10,1,8,0.7,123.0,1,1
14,10,10,1,10,0.7,16.0,10,1
13,10,10,1,10,0.7,25.0,10,1
12,10,10,1,8,0.7,87.0,7,1
11,10,10,1,8,0.7,124.0,1,1
14,10,10,1,10,0.7,17.0,10,1
13,10,10,1,10,0.7,26.0,10,1
12,10,10,1,8,0.7,88.0,7,1
11,10,10,1,8,0.7,125.0,1,1
14,10,10,1,10,0.7,18.0,10,1
13,10,10,1,10,0.7,27.0,10,1
12,10,10,1,8,0.7,89.0,7,1
11,10,10,1,8,0.7,126.0,1,1
14,10,10,1,10,0.7,19.0,10,1
13,10,10,1,10,0.7,28.0,10,1
12,10,10,1,8,0.7,90.0,7,1
11,10,10,1,8,0.7,127.0,1,1
14,10,10,1,10,0.7,20.0,10,1
13,10,10,1,10,0.7,29.0,10,1
12,10,10,1,8,0.7,91.0,7,1
11,10,10,1,8,0.7,128.0,1,1
14,10,10,1,10,0.7,21.0,10,1
13,10,10,1,10,0.7,30.0,10,1
12,10,10,1,8,0.7,92.0,6,1
11,10,10,1,8,0.7,129.0,1,1
14,10,10,1,10,0.7,22.0,10,1
13,10,10,1,10,0.7,31.0,10,1
12,10,10,1,8,0.7,93.0,6,1
11,10,10,1,8,0.7,130.0,1,1
14,10,10,1,10,0.7,23.0,10,1
13,10,10,1,10,0.7,32.0,10,1
12,10,10,1,8,0.7,94.0,6,1
11,10,10,1,8,0.7,131.0,1,1
14,10,10,1,10,0.7,24.0,10,1
13,10,10,1,10,0.7,33.0,10,1
12,10,10,1,8,0.7,95.0,6,1
11,10,10,1,8,0.7,132.0,1,1
14,10,10,1,10,0.7,25.0,10,1
13,10,10,1,10,0.7,34.0,10,1
12,10,10,1,8,0.7,96.0,6,1
11,10,10,1,8,0.7,133.0,1,1
14,10,10,1,10,0.7,26.0,10,1
13,10,10,1,10,0.7,35.0,10,1
12,10,10,1,8,0.7,97.0,6,1
11,10,10,1,8,0.7,134.0,1,1
14,10,10,1,10,0.7,27.0,10,1
13,10,10,1,10,0.7,36.0,10,1
12,10,10,1,8,0.7,98.0,6,1
11,10,10,1,8,0.7,135.0,1,1
14,10,10,1,10,0.7,28.0,10,1
13,10,10,1,10,0.7,37.0,10,1
12,10,10,1,8,0.7,99.0,6,1
11,10,10,1,8,0.7,136.0,1,1
14,10,10,1,10,0.7,29.0,10,1
13,10,10,1,10,0.7,38.0,10,1
12,10,10,1,8,0.7,100.0,6,1
11,10,10,1,8,0.7,137.0,1,1
14,10,10,1,10,0.7,30.0,10,1
13,10,10,1,10,0.7,39.0,10,1
12,10,10,1,8,0.7,101.0,6,1
11,10,10,1,8,0.7,138.0,1,1
14,10,10,1,10,0.7,31.0,10,1
13,10,10,1,10,0.7,40.0,10,1
12,10,10,1,8,0.7,102.0,6,1
11,10,10,1,8,0.7,138.96,0,1
14,10,10,1,10,0.7,32.0,10,1
15,10,10,1,10,0.7,0.0,10,1
13,10,10,1,10,0.7,41.0,10,1
12,10,10,1,8,0.7,103.0,6,1
14,10,10,1,10,0.7,33.0,10,1
15,10,10,1,10,0.7,1.0,10,1
13,10,10,1,10,0.7,42.0,10,1
12,10,10,1,8,0.7,104.0,6,1
14,10,10,1,10,0.7,34.0,10,1
15,10,10,1,10,0.7,2.0,10,1
13,10,10,1,10,0.7,43.0,10,1
12,10,10,1,8,0.7,105.0,6,1
14,10,10,1,10,0.7,35.0,10,1
15,10,10,1,10,0.7,3.0,10,1
13,10,10,1,10,0.7,44.0,10,1
12,10,10,1,8,0.7,106.0,6,1
14,10,10,1,10,0.7,36.0,10,1
15,10,10,1,10,0.7,4.0,10,1
13,10,10,1,10,0.7,45.0,10,1
12,10,10,1,8,0.7,107.0,6,1
14,10,10,1,10,0.7,37.0,10,1
15,10,10,1,10,0.7,5.0,10,1
13,10,10,1,10,0.7,46.0,10,1
12,10,10,1,8,0.7,108.0,6,1
14,10,10,1,10,0.7,38.0,10,1
15,10,10,1,10,0.7,6.0,10,1
13,10,10,1,10,0.7,47.0,10,1
12,10,10,1,8,0.7,109.0,6,1
14,10,10,1,10,0.7,39.0,10,1
15,10,10,1,10,0.7,7.0,10,1
13,10,10,1,10,0.7,48.0,10,1
12,10,10,1,8,0.7,110.0,6,1
14,10,10,1,10,0.7,40.0,10,1
15,10,10,1,10,0.7,8.0,10,1
13,10,10,1,10,0.7,49.0,10,1
12,10,10,1,8,0.7,111.0,6,1
14,10,10,1,10,0.7,41.0,10,1
15,10,10,1,10,0.7,9.0,10,1
13,10,10,1,10,0.7,50.0,10,1
12,10,10,1,8,0.7,112.0,5,1
14,10,10,1,10,0.7,42.0,10,1
15,10,10,1,10,0.7,10.0,10,1
13,10,10,1,10,0.7,51.0,10,1
12,10,10,1,8,0.7,113.0,4,1
14,10,10,1,10,0.7,43.0,10,1
15,10,10,1,10,0.7,11.0,10,1
13,10,10,1,10,0.7,52.0,10,1
12,10,10,1,8,0.7,114.0,3,1
14,10,10,1,10,0.7,44.0,10,1
15,10,10,1,10,0.7,12.0,10,1
13,10,10,1,10,0.7,53.0,9,1
12,10,10,1,8,0.7,115.0,3,1
14,10,10,1,10,0.7,45.0,10,1
15,10,10,1,10,0.7,13.0,10,1
13,10,10,1,10,0.7,54.0,9,1
12,10,10,1,8,0.7,116.0,3,1
12,10,10,1,8,0.7,116.26,3,0
14,10,10,1,10,0.7,46.0,10,1
15,10,10,1,10,0.7,14.0,10,1
13,10,10,1,10,0.7,55.0,9,1
14,10,10,1,10,0.7,47.0,10,1
15,10,10,1,10,0.7,15.0,9,1
13,10,10,1,10,0.7,56.0,9,1
14,10,10,1,10,0.7,48.0,10,1
15,10,10,1,10,0.7,16.0,9,1
13,10,10,1,10,0.7,57.0,9,1
14,10,10,1,10,0.7,49.0,10,1
15,10,10,1,10,0.7,17.0,9,1
13,10,10,1,10,0.7,58.0,9,1
14,10,10,1,10,0.7,50.0,10,1
15,10,10,1,10,0.7,18.0,9,1
13,10,10,1,10,0.7,59.0,9,1
14,10,10,1,10,0.7,51.0,10,1
15,10,10,1,10,0.7,19.0,9,1
13,10,10,1,10,0.7,60.0,9,1
14,10,10,1,10,0.7,52.0,10,1
15,10,10,1,10,0.7,20.0,9,1
13,10,10,1,10,0.7,61.0,9,1
14,10,10,1,10,0.7,53.0,10,1
15,10,10,1,10,0.7,21.0,9,1
13,10,10,1,10,0.7,62.0,9,1
14,10,10,1,10,0.7,54.0,10,1
15,10,10,1,10,0.7,22.0,9,1
13,10,10,1,10,0.7,63.0,9,1
14,10,10,1,10,0.7,55.0,10,1
15,10,10,1,10,0.7,23.0,9,1
13,10,10,1,10,0.7,64.0,9,1
14,10,10,1,10,0.7,56.0,10,1
15,10,10,1,10,0.7,24.0,9,1
13,10,10,1,10,0.7,65.0,7,1
14,10,10,1,10,0.7,57.0,10,1
15,10,10,1,10,0.7,25.0,9,1
13,10,10,1,10,0.7,66.0,7,1
14,10,10,1,10,0.7,58.0,10,1
15,10,10,1,10,0.7,26.0,9,1
13,10,10,1,10,0.7,67.0,7,1
14,10,10,1,10,0.7,59.0,9,1
15,10,10,1,10,0.7,27.0,9,1
13,10,10,1,10,0.7,68.0,7,1
14,10,10,1,10,0.7,60.0,9,1
15,10,10,1,10,0.7,28.0,9,1
13,10,10,1,10,0.7,69.0,7,1
14,10,10,1,10,0.7,61.0,9,1
15,10,10,1,10,0.7,29.0,9,1
13,10,10,1,10,0.7,70.0,7,1
14,10,10,1,10,0.7,62.0,9,1
15,10,10,1,10,0.7,30.0,9,1
13,10,10,1,10,0.7,71.0,7,1
14,10,10,1,10,0.7,63.0,9,1
15,10,10,1,10,0.7,31.0,9,1
13,10,10,1,10,0.7,72.0,7,1
14,10,10,1,10,0.7,64.0,9,1
15,10,10,1,10,0.7,32.0,9,1
13,10,10,1,10,0.7,73.0,7,1
14,10,10,1,10,0.7,65.0,9,1
15,10,10,1,10,0.7,33.0,9,1
13,10,10,1,10,0.7,74.0,7,1
14,10,10,1,10,0.7,66.0,9,1
15,10,10,1,10,0.7,34.0,9,1
13,10,10,1,10,0.7,75.0,7,1
14,10,10,1,10,0.7,67.0,9,1
15,10,10,1,10,0.7,35.0,9,1
13,10,10,1,10,0.7,76.0,7,1
14,10,10,1,10,0.7,68.0,9,1
15,10,10,1,10,0.7,36.0,9,1
13,10,10,1,10,0.7,77.0,4,1
14,10,10,1,10,0.7,69.0,9,1
15,10,10,1,10,0.7,37.0,9,1
13,10,10,1,10,0.7,78.0,3,1
14,10,10,1,10,0.7,70.0,9,1
15,10,10,1,10,0.7,38.0,9,1
13,10,10,1,10,0.7,79.0,3,1
14,10,10,1,10,0.7,71.0,9,1
15,10,10,1,10,0.7,39.0,9,1
13,10,10,1,10,0.7,80.0,3,1
14,10,10,1,10,0.7,72.0,9,1
15,10,10,1,10,0.7,40.0,9,1
13,10,10,1,10,0.7,81.0,3,1
14,10,10,1,10,0.7,73.0,9,1
15,10,10,1,10,0.7,41.0,9,1
13,10,10,1,10,0.7,82.0,3,1
14,10,10,1,10,0.7,74.0,9,1
15,10,10,1,10,0.7,42.0,9,1
13,10,10,1,10,0.7,83.0,3,1
14,10,10,1,10,0.7,75.0,9,1
15,10,10,1,10,0.7,43.0,9,1
13,10,10,1,10,0.7,84.0,3,1
14,10,10,1,10,0.7,76.0,9,1
15,10,10,1,10,0.7,44.0,9,1
13,10,10,1,10,0.7,85.0,3,1
14,10,10,1,10,0.7,77.0,8,1
15,10,10,1,10,0.7,45.0,9,1
13,10,10,1,10,0.7,86.0,3,1
14,10,10,1,10,0.7,78.0,7,1
15,10,10,1,10,0.7,46.0,9,1
13,10,10,1,10,0.7,87.0,3,1
14,10,10,1,10,0.7,79.0,7,1
15,10,10,1,10,0.7,47.0,9,1
13,10,10,1,10,0.7,88.0,3,1
14,10,10,1,10,0.7,80.0,5,1
15,10,10,1,10,0.7,48.0,9,1
13,10,10,1,10,0.7,89.0,2,1
14,10,10,1,10,0.7,81.0,5,1
15,10,10,1,10,0.7,49.0,9,1
13,10,10,1,10,0.7,90.0,2,1
14,10,10,1,10,0.7,82.0,5,1
15,10,10,1,10,0.7,50.0,9,1
13,10,10,1,10,0.7,91.0,2,1
14,10,10,1,10,0.7,83.0,5,1
15,10,10,1,10,0.7,51.0,9,1
13,10,10,1,10,0.7,92.0,2,1
14,10,10,1,10,0.7,84.0,5,1
15,10,10,1,10,0.7,52.0,9,1
13,10,10,1,10,0.7,93.0,2,1
14,10,10,1,10,0.7,85.0,5,1
15,10,10,1,10,0.7,53.0,9,1
13,10,10,1,10,0.7,94.0,2,1
14,10,10,1,10,0.7,86.0,5,1
15,10,10,1,10,0.7,54.0,9,1
13,10,10,1,10,0.7,95.0,2,1
14,10,10,1,10,0.7,87.0,5,1
15,10,10,1,10,0.7,55.0,9,1
13,10,10,1,10,0.7,96.0,2,1
14,10,10,1,10,0.7,88.0,5,1
15,10,10,1,10,0.7,56.0,9,1
13,10,10,1,10,0.7,97.0,2,1
14,10,10,1,10,0.7,89.0,4,1
15,10,10,1,10,0.7,57.0,9,1
13,10,10,1,10,0.7,98.0,2,1
14,10,10,1,10,0.7,90.0,4,1
15,10,10,1,10,0.7,58.0,9,1
13,10,10,1,10,0.7,99.0,2,1
14,10,10,1,10,0.7,91.0,4,1
15,10,10,1,10,0.7,59.0,9,1
13,10,10,1,10,0.7,100.0,2,1
14,10,10,1,10,0.7,92.0,4,1
15,10,10,1,10,0.7,60.0,9,1
13,10,10,1,10,0.7,101.0,2,1
14,10,10,1,10,0.7,93.0,4,1
15,10,10,1,10,0.7,61.0,9,1
13,10,10,1,10,0.7,102.0,2,1
14,10,10,1,10,0.7,94.0,4,1
15,10,10,1,10,0.7,62.0,9,1
13,10,10,1,10,0.7,103.0,2,1
14,10,10,1,10,0.7,95.0,4,1
15,10,10,1,10,0.7,63.0,9,1
13,10,10,1,10,0.7,104.0,2,1
14,10,10,1,10,0.7,96.0,4,1
15,10,10,1,10,0.7,64.0,9,1
13,10,10,1,10,0.7,105.0,2,1
14,10,10,1,10,0.7,97.0,4,1
15,10,10,1,10,0.7,65.0,7,1
13,10,10,1,10,0.7,106.0,2,1
14,10,10,1,10,0.7,98.0,4,1
15,10,10,1,10,0.7,66.0,7,1
13,10,10,1,10,0.7,107.0,2,1
14,10,10,1,10,0.7,99.0,4,1
15,10,10,1,10,0.7,67.0,7,1
13,10,10,1,10,0.7,108.0,2,1
14,10,10,1,10,0.7,100.0,4,1
15,10,10,1,10,0.7,68.0,7,1
13,10,10,1,10,0.7,109.0,2,1
14,10,10,1,10,0.7,101.0,4,1
15,10,10,1,10,0.7,69.0,7,1
13,10,10,1,10,0.7,110.0,2,1
14,10,10,1,10,0.7,102.0,4,1
15,10,10,1,10,0.7,70.0,7,1
13,10,10,1,10,0.7,111.0,2,1
14,10,10,1,10,0.7,103.0,4,1
15,10,10,1,10,0.7,71.0,7,1
13,10,10,1,10,0.7,112.0,2,1
14,10,10,1,10,0.7,104.0,3,1
15,10,10,1,10,0.7,72.0,7,1
13,10,10,1,10,0.7,113.0,2,1
14,10,10,1,10,0.7,105.0,3,1
15,10,10,1,10,0.7,73.0,7,1
13,10,10,1,10,0.7,114.0,2,1
14,10,10,1,10,0.7,106.0,3,1
15,10,10,1,10,0.7,74.0,7,1
13,10,10,1,10,0.7,115.0,2,1
14,10,10,1,10,0.7,107.0,3,1
15,10,10,1,10,0.7,75.0,7,1
13,10,10,1,10,0.7,116.0,2,1
14,10,10,1,10,0.7,108.0,3,1
15,10,10,1,10,0.7,76.0,7,1
13,10,10,1,10,0.7,117.0,2,1
13,10,10,1,10,0.7,117.35,2,0
14,10,10,1,10,0.7,109.0,3,1
15,10,10,1,10,0.7,77.0,7,1
14,10,10,1,10,0.7,110.0,3,1
15,10,10,1,10,0.7,78.0,7,1
14,10,10,1,10,0.7,111.0,3,1
15,10,10,1,10,0.7,79.0,7,1
14,10,10,1,10,0.7,112.0,3,1
15,10,10,1,10,0.7,80.0,7,1
14,10,10,1,10,0.7,113.0,2,1
15,10,10,1,10,0.7,81.0,7,1
14,10,10,1,10,0.7,114.0,2,1
15,10,10,1,10,0.7,82.0,7,1
14,10,10,1,10,0.7,115.0,2,1
15,10,10,1,10,0.7,83.0,7,1
14,10,10,1,10,0.7,116.0,2,1
15,10,10,1,10,0.7,84.0,7,1
14,10,10,1,10,0.7,117.0,2,1
15,10,10,1,10,0.7,85.0,7,1
14,10,10,1,10,0.7,118.0,2,1
15,10,10,1,10,0.7,86.0,7,1
14,10,10,1,10,0.7,119.0,2,1
15,10,10,1,10,0.7,87.0,7,1
14,10,10,1,10,0.7,120.0,2,1
15,10,10,1,10,0.7,88.0,7,1
14,10,10,1,10,0.7,121.0,2,1
15,10,10,1,10,0.7,89.0,4,1
14,10,10,1,10,0.7,122.0,2,1
15,10,10,1,10,0.7,90.0,4,1
14,10,10,1,10,0.7,123.0,2,1
15,10,10,1,10,0.7,91.0,4,1
14,10,10,1,10,0.7,124.0,2,1
15,10,10,1,10,0.7,92.0,4,1
14,10,10,1,10,0.7,125.0,2,1
15,10,10,1,10,0.7,93.0,4,1
14,10,10,1,10,0.7,126.0,2,1
15,10,10,1,10,0.7,94.0,4,1
14,10,10,1,10,0.7,127.0,2,1
15,10,10,1,10,0.7,95.0,4,1
14,10,10,1,10,0.7,128.0,2,1
15,10,10,1,10,0.7,96.0,4,1
14,10,10,1,10,0.7,128.68,2,0
15,10,10,1,10,0.7,97.0,4,1
15,10,10,1,10,0.7,98.0,4,1
15,10,10,1,10,0.7,99.0,4,1
15,10,10,1,10,0.7,100.0,2,1
15,10,10,1,10,0.7,101.0,2,1
15,10,10,1,10,0.7,102.0,2,1
15,10,10,1,10,0.7,103.0,2,1
15,10,10,1,10,0.7,104.0,2,1
15,10,10,1,10,0.7,105.0,2,1
15,10,10,1,10,0.7,106.0,2,1
15,10,10,1,10,0.7,107.0,2,1
15,10,10,1,10,0.7,108.0,2,1
15,10,10,1,10,0.7,109.0,2,1
15,10,10,1,10,0.7,110.0,2,1
15,10,10,1,10,0.7,111.0,2,1
15,10,10,1,10,0.7,112.0,1,1
15,10,10,1,10,0.7,113.0,1,1
15,10,10,1,10,0.7,114.0,1,1
15,10,10,1,10,0.7,115.0,1,1
15,10,10,1,10,0.7,116.0,1,1
15,10,10,1,10,0.7,117.0,1,1
15,10,10,1,10,0.7,118.0,1,1
15,10,10,1,10,0.7,119.0,1,1
15,10,10,1,10,0.7,120.0,1,1
15,10,10,1,10,0.7,121.0,1,1
15,10,10,1,10,0.7,121.63,0,1
